id,name,popularity,genres
3CjPghA9sowRwFGSrU038J,Junkie Kid,56,hard techno;big room
4Vvu7tVzLF5tA19BpNTgm1,El Rubio Acordeón,43,merengue;mambo;bachata
0U0zpa0tZ4iAV6ypdDUm4I,YUNG PRADO,37,
7a0XAaPaK2aDSqa8p3QnC7,Beéle,89,latin afrobeats;reggaeton;pop urbano
7xHUTO9cWJKX9ayS9CfMCz,Capo,46,electro corridos;corridos tumbados
5wUO3A6DT4tO5UDz21kE2Y,Neutro Shorty,64,trap latino;latin hip hop
3hpawnHbN5R65xVPnhJPFY,Dyan,40,argentine trap
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,76,
3Isy6kedDrgPYoTS1dazA9,Sean Paul,84,dancehall
04mzq9GH08zOBRdV2gzmXm,El Padrinito Toys,64,electro corridos;corrido;dembow belico;corridos bélicos;corridos tumbados
5mbxtnt9L2GGY2ebz6Xdew,Jaque Mate,57,corrido;electro corridos;corridos bélicos;corridos tumbados;dembow belico
62QAb0gPUmewJ1MUvBFaYO,Los chuky,14,
5RpxZNS91QBBvRCPqvGTKs,Glizzy Gvng,47,trap latino
0FvHxb8a4I0A2i8jKCsFei,Oscar Ortiz,60,electro corridos;dembow belico;corrido;corridos tumbados;corridos bélicos;banda
0sBBxwOoorXakhmI8BVTC9,A Cien,27,
3jGlU8UMMo44I2xeLQ6FD3,Dalmata,64,reggaeton
6NmMI7UnfmIpLRYoz8H9jm,Ankhal,56,trap latino;urbano latino
6dLuQ5qXxIuWc5urxfIiZR,Calle 24,79,corrido;corridos tumbados;corridos bélicos;electro corridos;sad sierreño
5qPRgWcEOGRzoIST0sHAiI,Angel Dior,52,dembow
55Aa2cqylxrFIXC767Z865,Lil Wayne,88,rap;hip hop
4uiEeT7dw0guTJ5CPMsX83,SHB,42,
4TAoP0f9OuWZUesao43xUW,Mr Eazi,63,afrobeats;afrobeat;afropop;azonto;afroswing;hiplife;ghanaian hip hop;dancehall
1GKIlPFdcewHtpDVCQ8zmJ,Brray,72,reggaeton;urbano latino
1lpOgw56wZLDa8gaP6bSIs,Fast & Furious: The Fast Saga,61,phonk;drift phonk
73uwZQQfha8JhNvBqVW1DL,Bryant LR,50,dembow
39sUQ6z3CTsNB4BhBecLOg,Ruben Figueroa,50,corrido;corridos tumbados;sierreño;sad sierreño;corridos bélicos
4HJnsUVBubdKJ2aV0sr48u,Ape Drums,55,moombahton
5Y3MV9DZ0d87NnVm56qSY1,Tiago PZK,76,argentine trap;urbano latino
4TKhxSkqClXrdtUWgKqHVU,Shallipopi,73,afrobeats;afropiano;afrobeat;amapiano;afropop;afro adura
6jOQofEFDXLbMGlzn3xSua,Jodosky,18,
0UTzLuwz9RvFOCnwAZjUxn,Bratty,59,mexican indie;latin indie
2OHDHtDUjiP1K0rUXDC3vm,Andre TG,41,trap latino
4stSxe6AbpXw3x7nRDsYVX,Remmy Valenzuela,71,banda;norteño;sierreño;corrido
16ZQZS3ZH1cXixotWa5LwC,Eklectico,44,dembow
4r63FhuTkUYltbVAg5TQnk,DaBaby,79,
0GZ65zwBwkkwGNJ3zagtTZ,MILLENNIUM PARADE,34,
4mPVIQNhAAWQ00jvzMv9E0,I-Ace,36,
6E94QKXZv8BbO6QQJxcxLI,Daviles de Novelda,59,flamenco;flamenco urbano;flamenco pop
4UhDECNxyqKv0Cn0sua1MC,CARABIN3,67,
1pgDilWYDWLoOgGjf1iHNu,Zion,76,reggaeton
5jNjbQYkujIbjSvvKroBlv,Subelo NEO,47,
11Phvl6lzQFQJ2OcSXloHv,Carzé,49,hyperpop
3bIRdpxrijl9x8jyDpT9pr,Juanito Lugo,3,
0l6WgSoqo4UqeuXFKnTQRu,Aldo Trujillo,56,corrido;corridos bélicos;corridos tumbados;sierreño;banda;sad sierreño
64KEffDW9EtZ1y2vBYgq8T,Marshmello,82,edm
2zdRAu3PozCqPVqp8A4AtR,Joel Avila,14,
3Y4UmopFbGuRYdtGEa5jDZ,Tomas Ballardo,50,corrido;corridos bélicos;electro corridos;corridos tumbados;sierreño
4I9zVTnPvEI9OjajlRHRsK,Su Majestad Mi Banda el Mexicano de Casimiro,4,
0JIXcgS9piddymxPskwpIq,Chyno,2,
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,82,reggaeton;trap latino;urbano latino
0VRj0yCOv2FXJNP47XQnx5,Quavo,79,
2FRfJyV85zb19tO6uiXBGl,sped up + slowed,64,
7nuTWfojdN0o8d7NGDo71U,Lil Geniuz,55,
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,82,
1112QrO6AoxnDFaksIbeN8,Mc,1,kompa
2x6kZekpNZMll7Uq3M6ar5,Hoke,58,
5CiGnKThu5ctn9pBxv7DGa,benny blanco,75,
4dfJldGOpTXPBjw46bPzfx,Grupo H3,6,corrido
0GOx72r5AAEKRGQFn3xqXK,GIMS,83,french rap;french r&b;french pop;pop urbaine
39yVoqm6sYFvvqF1RciUVf,Carlos Rivera,72,latin pop
5VKY4vo0U20tbsQi6OdH9o,Hanzel La H,63,trap latino
0zgbk1EdcU6tt6QUOnCC5o,Lito MC Cassidy,34,latin hip hop
1ZPwILALmE6ggDHUlphThb,Jan Paul,30,
2v2UIkZpgupzvSNS9wicgV,Young Fatty,67,
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,79,salsa;merengue;bachata;latin;latin pop
029uS2pMvwk0TsIUTHkyyw,Amaro,55,reggaeton
6JkIfzAcnjeyUx6aQh3Pbi,Kele,34,trap latino
0VWPsYCxl8HERwstSf4jsn,KAY KAY,21,
2Yia9CwtgcrsN5kVOQ0qRA,ZECCA,53,techengue
111WEufNVhB1lRCVHAqEve,José Mejía,55,corridos tumbados;sad sierreño;corrido;sierreño
1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,70,afrobeats;afrobeat;afropop;afropiano;hiplife;afro r&b
0tR60pwxQ5WKjPxQcKoCQ7,Messiah,61,trap latino;dembow
5xp0m6dRz284in9nArK60v,Octubre Doce,40,
11YLRSsZA3YVuQQtHXKTlz,Rafa Pabön,66,reggaeton
4Esb8jfP35nF3O85C0jgKC,Gadiel,47,reggaeton
6RPeBghYnSwGV6FOw7huuN,Esteban Gabriel,56,corridos tumbados;corrido;sad sierreño;sierreño;música mexicana
3lIsPQW0jN6sMpiWuiShF0,Dano,51,argentine trap;latin hip hop
44mEtidu0VdRkIqO4IbkNa,Marca MP,67,corrido;banda;sierreño;corridos tumbados;sad sierreño;corridos bélicos;música mexicana
47G4aZmzN6mRtKCSoLoNDM,Endo,57,reggaeton chileno;chilean trap;chilean mambo;reggaeton;mambo
28oQ6vi1R2m9mdSBnsAkUQ,Munic HB,49,drill
0vR2qb8m9WHeZ5ByCbimq2,Reik,78,latin pop
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,79,
6JoYL9QYbdgPb6EuE5J2pC,Gerardo Coronel,67,banda;sierreño;corrido;norteño;sad sierreño
5y1mXGApE4lshXA10gQ0S3,Jovaan,52,trap latino
535ap2f16rTOKTMPTkvbGB,Los Buitres De Culiacan Sinaloa,62,corrido;banda;norteño;corridos bélicos
0Y3agQaa6g2r0YmHPOO9rh,Davido,76,afrobeats;afrobeat;afropop;afropiano;azonto;amapiano;hiplife;afroswing;afro r&b
4FccNTUrqnomg0QubVw9bF,John Jay,9,
6k8mwkKJKKjBILo7ypBspl,Ana Mena,69,
0GgyFUpOyzWDRDqx8FCTDN,Baby Rasta,72,reggaeton
0ocHleb3SllGNQQcDH35Xz,Herencia De Grandes,78,corrido;corridos bélicos
11usEAQkFE6UJwsyAKkchi,Caleb Calloway,57,techengue
6lYtvXvhIdDJno8v2SpPkG,Doctor Culichi,27,banda
3L3OkLK1GPNoYh649m3nh7,DJ Saot ST,34,
0QORPHk3wnOCjHpmDOZgfP,Alex Kyza,55,latin hip hop;latin r&b;trap latino
4qXC0i02bSFstECuXP2ZpL,Blxst,67,
680tleL97NcpJiib89V6UU,Esteban Rojas,53,
6j3TVnrOKJQYWcX5YKLMkV,Ela Conem,23,
4e5oZygHeeRoTXc00gYWiu,Danny Towers,52,
5DMTLrpmTZO8GLDZ5Je1yT,Speedy,31,soca;bassline;calypso
5GcWBUX00IPuWVGMIRK1sS,Residente,62,latin hip hop
3vohGR9Ee8zkl7UpgPLGT9,Radamel,51,
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,66,trap
0dXXFVCw0LKzmHFrTLUaQJ,Tito Torbellino Jr,59,corrido;corridos bélicos;corridos tumbados;sierreño
5c1dsiPU62AjA50VwTPfoF,Big Deiv,30,argentine trap
2MRBDr0crHWE5JwPceFncq,Juan Gabriel,80,mariachi;ranchera;bolero;música mexicana
2e4nwiX8ZCU09LGLOpeqTH,Laura Pausini,75,latin pop
1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,73,latin pop
5npvUMe1CGnIhTX7OaLGVV,Ulices Chaidez,60,banda;sierreño;corrido;música mexicana;norteño;sad sierreño
5QcHBpoxrY7vx3ulMKEvTS,Chiquis,45,latin country;música mexicana;banda
12trz2INGglrKMzLmg0y2C,Emotional Oranges,59,indie r&b
4tm8CEdm4pkQsEh4jIr9Yp,Santa Fe Klan,75,mexican hip hop;latin hip hop
27abSaAjyUkVoBhZSmF38a,Tommy Viera,26,
2IKdK6PbitvCiXt1t2bPU6,Mesita,59,rkt;turreo;argentine trap;trap
3OFZZxPrO2uYjDVglqTwEr,Los Nuevos Rebeldes,64,corrido;norteño;corridos bélicos
1fux65HMCBvfJHqlBc4Nno,Casper Magico,70,trap latino;reggaeton;urbano latino
184mGxeseZkY2w05Nr4Tui,kryptogram,48,disco house;funky house
3rqKgkODmiyDdimpz5D3y1,Yannc,62,reggaeton
6V36JyoMUbA6lNLNMjA3Bz,Luno,41,electro corridos;dembow belico
4dhKkIzf9LXogFL1NXfQc1,Kapla y Miky,42,urbano latino
4ofR6MCxBBYuXCGkiQLCpm,Boniface,10,private school piano;amapiano
7uGhSk7fVURjDaiXW1FSbL,La Maquinaria Norteña,63,norteño-sax;norteño;cumbia norteña;música mexicana
5pIkWAzyI2E3ga03gFxtZl,Joaqo,23,
4twMBjUEs3uYOoY4ywzJAZ,Rodrigo Films,31,dembow
3aly4xJOy3LVznzvRIvFYC,F1 The Album,76,
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,69,reggaeton
3J0BpFVUc9LeOIVeN5uNhU,Lauren Jauregui,51,
0Z9FeIBNH2WlwhVUOBlfPZ,Compa Steve,33,corridos tumbados;corrido;sad sierreño
5TP8Ubo4jLKEi4Mw2O8fAk,BM,66,rkt;turreo;cuarteto;cumbia
0niAkxgT6y57bRbT0Ge94z,LiL CaKe,51,argentine trap
3TVXtAsR1Inumwj472S9r4,Drake,98,rap
12KipYva9312KrSBekytFE,Chuy Montana,60,corrido;corridos tumbados;corridos bélicos
5ImyiP3jzpqv7a5Ig63j13,Esteban Gabriel,38,corridos tumbados;corrido
5uwa6tAMMfNbBFIHiI6NV4,W Sound,75,
4riOEaOW5hCeqomFDBk0aP,Rochy RD,62,dembow
3hK6sVmdFt15ORCDg503Yp,Said Norzagaray,39,corridos bélicos;corrido;corridos tumbados;electro corridos
540vIaP2JwjQb9dm3aArA4,DJ Snake,80,
2rAnv6brcXaglLZBB4XXEn,Nigo,53,
1CLPoZyoqBo2z444JtmBAF,Lito y Polaco,40,latin hip hop;reggaeton
2mFWbxWrBZ0dTkG5b6NGnZ,Montana the Producer,47,reggaeton chileno;trap latino
3QJzdZJYIAcoET1GcfpNGi,Damian Marley,69,reggae;ragga;roots reggae
21451j1KhjAiaYKflxBjr1,Zion & Lennox,79,reggaeton;latin
2uSJ9ywE44eIRoTMatARAy,Hector Rubio,51,corrido;corridos bélicos
4qIwt9aom7JcYwiwWWI05i,ambeats,39,hyperpop
7E8yETzDbHYASNxtFQysf7,Dynasty,35,post-disco;funk
13IcxOeQD6jVtvtzCuDjX4,Amilkar Galaviz,40,corridos tumbados;corrido;corridos bélicos
6Ip8FS7vWT1uKkJSweANQK,Dave,81,grime;uk grime;uk drill;drill
4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,73,reggaeton;urbano latino
4a0UP5sUQGKcn2QJnqMT0t,Tonny Tun Tun,58,reggaeton;merengue
738wLrAtLtCtFOLvQBXOXp,Major Lazer,75,moombahton
1QfSkHNY8c7Kip57pllxri,akiraplayboi,13,hyperpop
4xx3PjUWxXY0qEXUdDhrwx,Miss Bolivia,36,electrocumbia
2tYwhzzfvvDr29BbBFcHhB,Arthur Hanlon,52,villancicos
4qDRNT8ldCfCjSp9lBzYC5,Joel De La P,63,electro corridos;dembow belico;corrido;corridos bélicos;corridos tumbados
40lro6xpFS9TxV2uC7yvs4,Leebrian,52,
2K5nCggbhSZ00YCYP5qkZS,Shiva,77,italian trap;concerto
1QcutbFtA6u8A2ZFTZuLSL,Panda Black,70,
0JfrGVffhKwF36QHW9HXOL,Shawny Binladen,35,new york drill;brooklyn drill;sexy drill;drill
7gR53ad9JjCweCv4f9MWEX,Eddy Lover,67,reggaeton
6ASri4ePR7RlsvIQgWPJpS,iann dior,69,melodic rap
7awyvLSthqOcL5A3hnR1pf,Alex Gargolas,65,reggaeton
6cC67GpmPCjQjOYLpmOGhN,Dani Ribba,54,argentine trap
0my6Pg4I28dVcZLSpAkqhv,El Fantasma,71,corrido;banda;norteño;corridos bélicos;sierreño;música mexicana;ranchera
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,83,reggaeton;urbano latino
3Gf3gwkmZyNuecCyJyVD9j,Bigla The Kid,59,
43C3LVD6x8GLvputT34r6T,Steve Lean,57,
4bw2Am3p9ji3mYsXNXtQcd,Piso 21,75,reggaeton;colombian pop;pop urbano
1IxZyCzEKTCm8z7gSgyfTU,fish narc,40,emo rap;cloud rap
42LEQxfXLEuzdqorKBbUVN,RaiNao,68,
61SktdmRAfMcOEv4eQBqwf,Haze,50,
768O5GliF0bqscyghggrbE,Polimá Westcoast,63,chilean trap;reggaeton chileno;chilean mambo
6Nl4VXcX86fBMO4YE6oYfN,Asan,59,argentine trap;trap
7ejyCwT1b7MIwHVCVO8HjX,Chita,43,latin r&b
60n2WytJgR3JHkeqJxZQrm,Foking,48,argentine trap
18fENKDD5BDuHtXLu41hd0,Xanctum,12,phonk
6OP8Y0UsezppFkU1hZU6EJ,El Chachito,53,corrido;corridos bélicos;corridos tumbados
2CCgb0KApjfQDuTppovpf8,Rvfv,72,flamenco urbano;flamenco
2tKY3KnuyCoj1aZOBXKP2D,fox1,16,hyperpop
3WMlRpW5JWuDI95TcEWt3r,Salastkbron,63,rkt;turreo;guaracha
6bxjoq64Y0HTfMc4GIbpyJ,vf7,41,
0FwnPHExlRRxEZPLAi5tmG,JC Reyes,79,
1fctva4kpRbg2k3v7kwRuS,Rvssian,73,trap latino
0hk4xVujcyOr6USD95wcWb,Sick Luke,62,italian trap
4DMkrFIqGXLycc4YLYTn1i,Tiagz,62,dembow belico;electro corridos
7vxA5cu6OOhhgIymjrqRaQ,Turo Pacas,38,corridos tumbados;corrido;corridos bélicos
4TdMGChhzBYNXhADaEGUZX,Armenta,68,corridos tumbados;corrido;electro corridos;sad sierreño;corridos bélicos;reggaeton mexa
2kF83E9c7WmW5XdqwUrJd2,Chocoleyrol,44,dembow
1WLEfsQjvgtFSGkrHonzFX,Amaia,59,
22P1OY4TRFRwhP0q29loQ8,Lali,67,
2tSneO7PgprETUeUA8NfDH,Manuel Rodriguez,57,corridos bélicos;corrido;electro corridos;corridos tumbados;dembow belico
4rUyBlggM5tZUH5QZn9ZuO,Silvio Rodríguez,67,trova;nueva trova;singer-songwriter;latin folklore;latin folk
1LViN9Xsu9YIMN6IZJk8Bp,El High,48,reggaeton chileno;neoperreo;reggaeton mexa
6hY8YED0fL89Il5yKkDhrm,SHARIF RAFAEL,48,urbano latino
4axKuDPr6WKcDCyh8vueTY,Luar La L,80,trap latino
4kcQWQDK0u9AftVSpdrAgk,Luck Ra,75,cuarteto;cumbia;argentine trap
5I8OAPN5jY1wvHwpnsRRsA,Kybba,69,dancehall;shatta;moombahton
4IG1SDlwgNKzqTmjBrvY3K,Rei,62,argentine trap;rkt;turreo
4QIM495B5wWD9B24Fsi4aR,Ambik,27,latin r&b;argentine trap
7DXregrznS25AM30UY9sUU,King Savagge,65,reggaeton chileno;chilean trap;chilean mambo;guaracha;mambo
5O2rJN2gJncIfM5iNSNiYR,Delilah,32,sad sierreño
0zO8yNnw5GQgutcIyXfGBY,ELENA ROSE,74,latin afrobeats
4kYSro6naA4h99UJvo89HB,Cardi B,82,
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,88,pop
7e8ljvie31q2e5w5tgDnvD,Ele d,37,
20qISvAhX20dpIbOOzGK3q,Nas,75,old school hip hop;east coast hip hop;hip hop
0Yg29FX1M4ayqjXs0ttZFq,Young Cister,74,chilean trap;reggaeton chileno;chilean mambo
1zdSbv2pR3OIFKselYbJsC,Tunvao,42,
23wEWD21D4TPYiJugoXmYb,Thalia,71,latin pop
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,83,g-funk;west coast hip hop;gangster rap;old school hip hop;hip hop;rap
3UTF2no3muGdiFXVujl94i,Kapo,80,latin afrobeats
3YXGxdYldEXVVlCdCkFD5G,Ivonne Galaz,36,corridos tumbados;corrido;sad sierreño;corridos bélicos
3PMboJy3bSw6eV1Qv0FhSz,INDICA MIKI,39,argentine trap
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,79,
4bforrvhv0YFDP83UQBbU8,Rafael Amaya,32,corridos bélicos;corrido;electro corridos;corridos tumbados
2jF8vkWrLA8GPPwMcnvhSr,Angel Almaguer,65,electro corridos;dembow belico;corrido;corridos tumbados;corridos bélicos
5fUua1kfdZhAopUPazcdC5,Alto Linaje,51,corridos tumbados;corrido;corridos bélicos
4kJ2OBSNasUA4yOT5NCfCl,"Luis Angel ""El Flaco""",65,banda;norteño;corrido
2ayNSoKPCRAfjp6hQ76hRu,Nacho,64,reggaeton;latin
0K59Fm1y7s3j498ueS4qzY,Soledad,62,folklore argentino;chamamé;latin folklore;latin folk
2vnaEm73LHWfchNiQccNBa,El BAI,61,reggaeton chileno;chilean mambo;chilean trap;mambo
2t7vyRN71qtQT18frElAnV,Maikel Delacalle,60,trap latino;latin r&b
7ggR2eZDxd9vAabd1wux61,Grupo Efectivo,7,corrido
3HPOnbuwLP2qlwWQ7cgxYW,Xantos,49,reggaeton
62YF0FglEltB3CnVIjoko8,Ingratax,54,
2o9qwAYrLQE4XxQ5uFnwC2,Montana,40,corrido;corridos bélicos
7g7N6cRr5izWiIWvffgwWO,Stiffy,56,
4bbAeMRdMbfCLVSlpryAVV,evilgiane,44,cloud rap
7Mu2VtGDLbzEvtGbc8i1Pl,Badguychapo,52,corridos tumbados;electro corridos;corrido
6kTecPO26Gxf7Vsk0Lk8OI,Banda Los Reales,45,banda;duranguense;norteño-sax
6UCQYrcJ6wab6gnQ89OJFh,Headie One,64,uk drill;grime;drill;uk grime
1XwiLNR93MJwbV5Akl9lyQ,Soyneel,44,
4CksTDKT5UHEUxHEEu6sBH,Diem BB,23,
7arK8QUX7X61NIkChn9no2,Horacio Palencia,59,banda
7IUaYyqcGB3aU2Tm4s5JY8,Zxmyr,60,mexican hip hop;latin hip hop
6wF1Cz760dpdbX9RJIDpQW,Chuwi,67,
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,82,trap latino;reggaeton;urbano latino;trap
3tkILYz5xAd2Wq9lxeI9OW,Alejandro Fierro,42,electro corridos;corrido;sad sierreño
4GP79lfzsxYXZn1HNu31Dj,Los Del Roble,37,sierreño;banda
0aULg7LximLNhI6lLzxcXI,RØZ,66,electro corridos
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,79,
4v1zVCcc5f9c7bdODjaqwe,May-Be,27,
0DubQNvKAkkXWIIC2jImhU,Elsidechain,35,argentine trap
1ZMJSCQw8DIefcLb1FIpY0,Los Dareyes De La Sierra,80,corrido;corridos bélicos;corridos tumbados;sierreño;electro corridos;dembow belico;banda;música mexicana
3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,74,classical crossover;opera
7bawudKqKlcw3ZwLpI5FWu,Producto Sin Corte,39,trap latino
3aWnyANApsrS1yIpPu873P,Los Pikadientes De Caborca,42,cumbia norteña;cumbia;norteño;sierreño;música mexicana
0dAcy3ayJIW98jdHTacqac,Los Nuevos Ilegales,55,corrido;norteño;corridos bélicos;sierreño
0MSw8gYA4pujLZst10Zve8,JuicyNise,50,argentine trap
035LjRuKfMDQ2Xtlb4gqB6,Adal,37,corridos tumbados;corrido;corridos bélicos
48R2gYdPKtfnfKAzhSVPUx,Migrantes,63,cumbia;cuarteto;rkt
6Gsh7oJoJ5EQUuQk0EhfWL,Malandro,62,cumbia
3Okcq0dqLVlEFHRZ5t22bA,Voltio,59,reggaeton;latin hip hop
6uzHLlGqFKaXYOnZyYmXYg,LOUKI,59,reggaeton chileno
7A02nc5WKMBLqSKXxGZ4o8,Llane,44,pop urbano;colombian pop
09pT3LYxLNhME3Rp9D6Vob,Trillfox,32,hyperpop
7qGy8DUTeuBqoyN6gUf3gd,Mikey Barreneche,20,bass house
7FOQfJbC3e4GNoheojERnF,SleazyWorld Go,59,
4grLz6b5fajQS4gF7fq3eg,Nixto,2,
60XHOAhvEBiV6BGBOv8ClM,La Joaqui,67,rkt;turreo
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,67,
5F1lZDYOxfcsSMEHF28hdH,AXL,34,reggaeton mexa;electro corridos;dembow belico
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,78,
63X7mnpy2kfkDtltarrWD1,Sugarhill Ddot,53,new york drill;drill
6vXTefBL93Dj5IqAWq6OTv,French Montana,76,
6kq4GHwUcUojGIu0ziSNXf,Amenazzy,65,trap latino;reggaeton;urbano latino;dembow
5fMUXHkw8R8eOP2RNVYEZX,Diplo,79,moombahton
4zYi7nhOqLxJ9u2YE8Ysca,CNG,43,mexican hip hop;g-funk
3J9eSTe3nQKjuMyoiO2XSi,Alejandro Armes,45,
3nmaO18tcMzfrrR7sdJHnH,Drenchill,53,slap house
6goQbtqjPhPns8RVRXTyp7,Mda,52,hyperpop
6cnl6Jz97730GUS8zEAK77,Los Plebes del Rancho de Ariel Camacho,70,banda;sierreño;corrido;norteño;música mexicana
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,64,latin pop
1aw0Cdl1DIrtUrUA6fGbAR,Dread Mar I,72,reggae en español;reggae
4RWJOoYwgF978LOn8Fainp,Yami Safdie,70,
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderón,73,reggaeton;latin hip hop
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,81,
5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,71,latin alternative;electrocumbia
7wOZy3KdFVVINgNFFxkxwO,Jerry Rivera,67,salsa;merengue
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,67,melodic rap
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,81,melodic rap;rap
0BKYcWhq6W4TYSLSJk1ZDJ,Go Get Music,32,
6XFITTl7cFTdopDY3lUdlY,J Alvarez,72,reggaeton;urbano latino
3E12tRURRvPfHz0hAMCFYc,Omar Courtz,84,
1Ixof0imwzqpuV21Ug9pKn,Choclock,47,latin r&b
5l4GdLELvdnXZVT5g947i3,LOUTA,51,argentine trap
1XtR9vPQD6cjmHlR5PuHPu,Kevin AMF,70,electro corridos;dembow belico;corrido;corridos tumbados;reggaeton mexa;dembow;corridos bélicos
7ENXmnggvN0RX86PIdIfji,Elixir,39,argentine trap
0OmIOUU8SceGFVrqrEm70j,Giovanny Ayala,55,banda;sierreño;corrido;sad sierreño;corridos bélicos
584rPFIWjBYT83tUZocaIw,Franco,23,samba
3uQSc2G13vlxsMDBb92llt,Gerardo Mercado,22,corrido;sierreño;corridos bélicos
4s6Xg38sbqh4xpf4OqhVUK,iZaak,70,
5rlwbF5flU2JCmAzV5Obu0,Vakero,43,dembow
5Q81rlcTFh3k6DQJXPdsot,Mura Masa,60,
4V9bxYG2V2zVIt4nA8EbIc,1krazer,13,
66ArjpKRgw8vYBf9yhktto,Nach,59,latin hip hop;rap
45I00eLuNXvN6WONxQ4T1j,Banda la 10 de Ivan Romero,30,banda
3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís,79,grupera;ranchera;mariachi;latin pop
7pPXGzCvbBcNABfCfb66bL,Mejiias,20,hyperpop
16Juw2gfa9IxEL3Vu69cH7,Yaga & Mackie,63,reggaeton
5palUoEWfHqmYH8TPwxF6J,El Coyote,43,corrido;banda
3HJq88k0us5XSJ4tD3J8RG,Jorsshh,72,corrido;corridos tumbados;corridos bélicos
4LFOoXhMhnq9U8VsZkSwxl,Edwin Luna y La Trakalosa de Monterrey,68,banda;norteño
0A0FS04o6zMoto8OKPsDwY,YG,73,hyphy
0dUyjgCyjfj5eMx6bX2TWf,FMK,66,argentine trap
5ZLgfdfQcdb7wsw67Xes0L,Kull Kid,8,
2D8UzkIVdg1bj0Iqz6gjk0,ABHIR,55,
5J7rXWjtn5HzUkJ4Jet8Fr,Alvaro Diaz,77,
7A2xUGz3Mbq2tJdMfILN34,Mixed Matches,44,hyperpop
3441uYrkzgTWwjXLd13R0U,Enigma Norteño,70,corrido;corridos bélicos;norteño;banda;sierreño
27xhmkOjmSZ12tuRkccOgb,franwav,23,
1GAymyGBvB4gQy5Z5LZ1Wj,Lalo Ebratt,63,
6Lad89OaqnRo5nf7FyVipt,Garena Free Fire,53,
4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,75,banda;corrido;norteño;sierreño;corridos bélicos;música mexicana
5dmU7FrmtbQaSzIvGsE4Jp,Pancho Barraza,69,banda;norteño;grupera;ranchera
7JpldR9fo9qOlg4HYOnRg5,Noan El Abusador,11,salsa choke;merengue;mambo
5wx70QuZtxRUIIYek3RSaV,Carolina Ross,59,
35oGZihZclGoTVuICPXRP9,Jere Klein,77,reggaeton chileno;chilean mambo;chilean trap;mambo;rkt;reggaeton
2Gq6eE8pcDP1r3YIyx45sG,Gotay y Jory,22,
5UN0rzL594mWY2RbOtZqIN,Ptazeta,54,
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,81,reggaeton
7cYik4OyfBXYV5Z2TI7p90,FARIANA,55,dembow;urbano latino
0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,65,southern hip hop;crunk
4yxLYO2imECxGYTTV7RQKb,Pailita,65,reggaeton chileno;chilean trap;chilean mambo;mambo;urbano latino;reggaeton
0sJpqQouXqn3gKQrsN1JET,El Baby R,47,dembow
3u2W429W7BHf3rjbdHUir1,''El Obama'' Carlos Anderson,47,electro corridos;villancicos;sierreño;dembow belico;corridos bélicos
27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,71,salsa;merengue
76whng5pl9msPkkjFUtWYn,Tempo,59,latin hip hop;reggaeton;dembow
1P6GRLw4BTIfQzKA18t2wj,Lionize,9,
0sXJRmgbjbq6Q5uu4W1wDM,Las Villa,45,
43DTA4Ai9jSFpLjOxOKXJW,Chuy Cuadras,23,corridos bélicos;corrido;corridos tumbados
4y4uRSNiwurNnkWn9I0z7R,Plan de Escape,45,electro corridos;corrido;dembow belico;sierreño
55ru5B05MMBunM1tvH7Di6,Valentino Merlo,63,cuarteto;cumbia
4SRF0I10ZzUX6hFmV1RCXR,Neneto,41,
3oBZXbSQHXnxp9sWJcUT7j,Dylan Coronel,36,corrido;corridos bélicos;corridos tumbados
4Rh80sXmcG4xDP1r6dTNiQ,Estevan Plazola,68,corrido;corridos tumbados;corridos bélicos
20gsENnposVs2I4rQ5kvrf,Sam Feldt,67,tropical house
